ID,Text
12678,O trabalho apresenta diversos trechos fragmentados cujo sentido fica prejudicado pela elaborao dos enunciados com problemas. Alm disso; a anlise comparativa das duas escolas poderia ter sido mais aprofundada.
12679,Faltou uma anlise crtica e mais detalhada sobre o ensino de produo de texto na escola. Alm disso; o grupo observou apenas 9 horas-aula; quando o total obrigatrio exigido pela disciplina de Prtica V de 15 horas-aulas
12680,O trabalho no apresenta a estrutura de um artigo de opinio; mas faz alguma discusso sobre o ensino de escrita na escola (pblica e particular). Faltou anexar a ficha comprobatria das observaes.
12681,A estrutura do texto no atende ao esperado para um artigo de opinio. Alm disso; a produo escrita de vocs apresenta diversos trechos confusos. Vale destacar ainda que no houve a comprovao das 15 horas-aulas que deveriam ser observadas. Pelo relato do texto; houve observao apenas no dia 20/11.
12682,Oi Adlia A webquest necessita de melhor organizao; os tpicos esto misturados; faltou exemplificao. abraos; Jairo
12683,Oi Adriana; faltou exemplificao e demonstrao nas obras; uma diviso de tpicos ou partes; para que os conceitos fossem melhor analisados. abraos; Jairo
12684,Oi Amanda; a webquest necessitava de exemplificao e demonstrao nas obras; a referncia ao texto de Linda Hutcheon tambm no se justifica porque no foi devidamente utilizada. abraos; Jairo
12685,OI Amanda; o texto necessita de concluso e melhor desenvolvimento dos conceitos. abraos; Jairo
12686,Oi Ana Elisabete; a webquest est boa; faltou um pouco de exemplificao nas prprias obras analisadas. abraos; Jairo
12687,Oi Ana; a webquest est incompleta; falta demonstrao; exemplificao e anlises mais desenvolvidas. abraos; Jairo
12692,Oi Aurenita; texto muito breve; necessitando de maiores desenvolvimentos e exemplificaes. abraos; Jairo
12693,Oi Aurilene; texto confuso sem indicao das citaes ou referncias; conceitos incompletos. abraos; Jairo
12705,Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencados. Faltou analisar a imagem 4 e 5. Leituras equivocadas; ocorrncias ortogrficas apresentando ausncia de acentuao e pontuao.
12718,Faltou revisar o texto. Presena de palavras coladas; pontuaes equivocadas e ausncia de acentuao. No mais; fez a leitura adequada das imagens.
12744,Seu trabalho no atende s normas da ABNT. Faltou capa; folha de rosto; a formatao da paragrafao no est no modo justificado. A leitura e anlise das imagens no contemplou a todas as apresentadas para desenvolvimento da avaliao.Por isso sua webdeixa a desejar.
12747,Bom trabalho.
12748,O trabalho no possui uma estrutura de artigo de opinio. Alm disso; o texto apresenta diversos trechos fragmentados e a anlise sobre a realidade do ensino de escrita na escola ficou muito superficial.
12750,O texto no apresenta a estrutura de um artigo de opinio. Alm disso; possui diversos e frequentes trechos fragmentados que necessitariam de uma reviso cuidadosa. Faltou tambm anexar a ficha comprobatria das observaes.
12751,Bom trabalho.
12752,O trabalho no apresenta a estrutura de um artigo de opinio. Alm disso; a anlise das atividades de produo de texto na escola no foi feita. Voc discutiu apenas as atividades de leitura realizadas pelos docentes envolvidos.
12753,
12754,Boa discusso sobre a temtica do trabalho. Entretanto; o texto no apresenta a estrutura esperada para um artigo de opinio.
12756,Bom trabalho; mas o texto no possui a estrutura de um artigo de opinio.
12757,timo trabalho: h uma boa anlise da realidade das escolas e o texto atendeu estrutura do artigo de opinio.
12758,
12759,O trabalho apresenta diversos e graves problemas lingusticos que prejudicam a organizao dos enunciados do texto. Entretanto; o grupo realizou uma abordagem crtica da realidade da escola observada.
12761,O trabalho no apresenta reflexes sobre a realidade de escolas pblicas e particulares. Na verdade; o texto apenas terico. Alm disso; no h comprovao de estgio de observao proposto pela disciplina Prtica V; o que obrigatrio para a totalizao de sua carga horria.
12762,O trabalho apresenta diversos trechos fragmentados cujo sentido fica prejudicado pela elaborao dos enunciados. Alm disso; a anlise comparativa das duas escolas poderia ter sido mais aprofundada.
12767,Excelente trabalho!
12769,
12773,Apesar de pequenas ocorrncias de equvoco ortogrfico; sua atividade foi muito boa; enxuta; objetiva. Fez a anlise adequadamente. Parabns!
12788,Sua anliserefletiu tudo o que foi abarcado durante a/o disciplina/estudo. Parabns!
12790,Ccero; Seu trabalho est com a capa de outra disciplina; e voc no atendeu ao processo da webquest como deveria; lendo apenas o filme; sem focar o aspecto do ensino-aprendizagem com TEXTO CRTICO COM BASE NA CONCEPO DE PLANEJAMENTO E DE AVALIAO E PROCESSO AVALIATIVO
12793,Conforme previamente combinado; a atividade foi autorizada a fazer em dupla devido a sua especificidade. Parabns pelo desempenho da avaliao!
12796,Oi Candida; a webquest est muito superficial; precisava de demonstrao; exemplificao e referncias. abraos; Jairo
12799,Oi Carla; a web est boa; faltou um pouco mais de desenvolvimento dos conceitos. abraos; Jairo
12800,Cleber; Apesar da excelente qualidade de seu trabalho; voc no atendeu ao processo da webquest pois no fez a anlise das imagens; uma a uma; de forma pontual; como foram elencadas. Fugiu proposta.
12801,Oi Cibelly; a webquest precisava de maior desenvolvimento e demonstrao nas obras analisadas. abraos; Jairo
12803,Oi Ccero; webquest muito superficial; sem desenvolvimento; exeplificao; sem referncias. abraos; Jairo
12806,Oi Clara; faltou melhor desenvolvimento; exemplificao e demonstrao. abraos; Jairo
12809,Oi Clber; webquest muito superficial; as referncias no condizem com o texto; falta melhor desenvolvimento; demonstrao e exemplificao. abraos; Jairo
12811,Duciene; faltou revisar o texto; intervindo nas ocorrncias de equvocos ortogrficos; ausncia de concordncia verbal etc. A organizao do texto; paragrafao; no foi alterada para modo justificado. No mais; atendeu ao processo da webquest. Muito bem!
12812,Oi Dayany; webquest precisava de maior desenvolvimento; demonstrao e exemplificao. As referncias tambm; faltou mais pesquisa. abraos; Jairo
12815,Oi Duciene; webquest muito breve que no d conta da complexidade do tema. abraos; Jairo
12816,Oi Edivaldo; a web em questo deveria ter maior desenvolvimento; uma vez que duas obras so comparadas...a referncia Linda Hutcheon no se justifica pois no adequadamente citada. abraos; Jairo
12818,Oi Edvalda; faltou maior desenvolvimento; demonstrao e exemplificao. abraos; Jairo
12820,Oi Elania; a webquest est boa. abraos Jairo
12822,"Edvaldo; algumas ocorrncias de concordncia verbal so muito frequentes; indicando necessidade de rever sua redao e estudo nesse sentido. Existiu alguns equvocos interpretativos. A figura 1 no focaliza \ um interesse que gira em torno do promocional; em que provas e exames demarcam toda uma leitura para provar a qualidade do ensino aprendizagem\"" e no geral; sua leitura no atendeu ao que props o texto imagtico. "
12824,Oi Elania; texto muito breve em que faltou maior desenvolvimento; demonstrao; exemplificao e bases tericas. abraos; Jairo
12826,Oi Emanuel; o texto apresenta vrias falhas conceituais; no se diz qual obra de Anatole France referenciada; falta maior desenvolvimento dos conceitos; praticamente nada se fala sobre a ironia em Policarpo Quaresma... abraos; Jairo
12827,No atendeu as normas da ABNT.
12829,Oi Everaldo; a webquest est boa; faltou apenas maior desenvolvimento dos conceitos abordados. abraos; Jairo
12830,Faltou atender ao nmero de laudas. No mais; muito bem!
12833,Oi Idalecya; a webquest faltou um pouco mais de desenvolvimento; alm de demonstrao e exemplificao nas obras analisadas. abraos; Jairo
12835,Oi Janilson; a webquest faltou maior desenvolvimento dos conceitos; exemplificao e demonstrao. abraos; Jairo
12838,Oi Jeisa; seu texto est muito breve; sem desenvolvimento; bases tericas; domnio dos conceitos.... Prof. Jairo
12840,Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencados.
12841,Oi Jessica; faltou maior desenvolvimento; exemplificao e demonstrao. A citao a Bosi no est correta; no se indicou de qual obra do crtico foi retirada. atenciosamente Jairo
12844,Oi Jos Fbio; o texto est com pouco desenvolvimento; demonstrao dos conceitos e exemplificao. a referncia a Rouanet no se justifica no texto. abraos; Jairo
12845,Parabns!
12846,Oi Jos Fagner; a webquest ficou parcial; nada se analisa de Policarpo Quaresma; e faltou maior demonstrao dos conceitos. abraos; Jairo
12847,Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencados.
12848,Oi Jos Gilson; a webquest est boa; faltou apenas maior demonstrao e exemplificao nos prprios textos. abraos; Jairo
12850,Oi Josimere; a anlise da ironia nos dois romances foi muito breve e com pouco domnio do conceito.. prof. Jairo Luna
12851,Oi Jucelma; seu texto est desorganizado; com conceitos parciais; sem referncias nem demonstrao. prof. Jairo Luna
12853,Oi Juciany; a webquest est boa; faltou um pouco de desenvolvimento nos conceitos abordados. abraos; Jairo
12855,Oi Jussara; webquest com anlise muito breve; superficial; sem referncias; exemplificao; domnio dos conceitos. abraos; Jairo
12861,Oi Kaciana; faltou maior desenvolvimento no texto; na aplicao dos conceitos. a referncia a Linda Hutcheon no se justifica j que no se encontra no seu texto. abraos; Jairo
12863,Oi Ktia; a webquest est de acordo com a proposta. abraos; Jairo
12864,Janilson; parabns pelo trabalho! Oriento que no utilize mais a logomarca da instituio como fez neste trabalho; est inadequado; ok?
12866,Oi Katiana; faltou maior desenvolvimento e domnio dos conceitos. A caixa que indica uma citao no traz referncia da fonte. abraos; Jairo
12868,Fbio; Algumas normas da ABNT no foram respeitadas. O emprego de numerao na paginao; por exemplo. O texto no justificado. Alm do mais; no atendeu orientao do Processo da webquest. Fugiu proposta.
12873,Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencados. A leitura e anlise das imagens no contemplou a todas as apresentadas para desenvolvimento da avaliao.
12874,Alm de problemas de ordem tcnicas; como tamanhos da fonte da capa; as margens no justificadas; o seu trabalho no atendeu ao processo da webquest. Fuga proposta da atividade.
12877,No atendeu orientao do Processo da webquest. Fugiu proposta.
12879,Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencados. A leitura e anlise das imagens no contemplou a todas as apresentadas para desenvolvimento da avaliao.
12882,Fez leituras equivocadas das imagens; inclusive onde no existia a possibilidade para tal interpretao. Quanto 3 imagem voc no leu o conteudo do balo corretamente. Fugiu interpretao correta. Na 4 imagem voc deixa recair no professor a responsabilidade total da aprendizagem do aluno. Discutimos sobre isso. A imagem no aponta essa sua afirmao. O mesmo voc faz com a 5 imagem; quando a professora oportunizao dilogo. Voc precisa se dedicar mais leitura de HQs e textos imagticos em geral.
12883,Leandro; A organizao de seu trabalho no atende s normas da ABNT. Quanto orientao do Processo da webquest; fugiu proposta.
12885,Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencadas.
12886,Houve equvocos de interpretao. Na imagem 1 no existiu desateno da parte dos alunos; mas sim interao entre todos. Na imagem 5 a professora orpotunizou o dilogo; no imps nada.
12889,Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencados. Fuga parcial ao processo da webquest.
12895,Do Carmo; parabns pelo desempenho da avaliao!
12900,Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencados.
12902,Faltou analisar todas as imagens.
12904,No atendeu orientao do Processo da webquest. Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencados.
12910,Parabns!
12917,Patrcia; A folha de rosto informa dados que no correspondem a esta avaliao. Quanto anlise dos textos imagticos; voc poderia ter explorado melhor os conteudos vistos; costurado a teoria com sua leitura emprica.
12919,O trabalho apresenta diversos problemas de pontuao; com vrios perodos desorganizados. Seria importante sempre revisar o texto antes de public-lo. Alm disso; voc poderiam ter discutido melhor as diferenas sobre o ensino de produo de texto nas escolas pblica e privada; a partir das observaes que realizaram.
12922,O texto apresenta alguns problemas lingusticos; sobretudo de pontuao; o que poderia ter sido evitado. Alm disso; o grupo s fez observaes de 8 horas-aula; quando deveria ter acompanhado 15 horas. A aluna Macilene entregou trabalho diferente realizado com o colega Ccero Rubens.
12923,O trabalho no possui a estrutura de um artigo de opinio; mas apresenta uma discusso sobre as observaes realizadas. Poderia ter ficado melhor; se vocs relacionassem o que viram com as teorias de ensino de produo textual.
12925,O trabalho apresenta uma discusso sobre a realidade do ensino de produo de texto; mas no possui a estrutura de um artigo de opinio.
12926,O trabalho no possui a estrutura de um artigo de opinio; mas apresenta uma discusso sobre as observaes realizadas. Poderia ter ficado melhor; se vocs relacionassem o que viram com as teorias de ensino de produo textual.
12927,O trabalho apresenta diversos problemas no emprego dos sinais de pontuao. Entretanto; de uma maneira geral; o trabalho ficou razovel. Poderia ter ficado melhor; se tivesse mais prximo da estrutura do artigo de opinio.
12930,Vocs discutiram o ensino de lngua portuguesa; mas no fizeram o que foi solicitado para esta webquest. Deveriam ter produzido um artigo de opinio para discutir o ensino de escrita a partir da observao de aulas de portugus em escolas pblica e privada.
12931,O artigo de opinio no apresenta a estrutura esperada para esse tipo de gnero textual. Mas; de uma maneira geral; o trabalho revela uma anlise crtica das atividades de produo de texto nas escolas pblicas e privadas.
12932,Faltou uma anlise crtica e mais detalhada sobre o ensino de produo de texto na escola. Alm disso; o grupo observou apenas 9 horas-aula; quando o total obrigatrio exigido pela disciplina de Prtica V de 15 horas-aulas.
12933,Presena de ocorrncias ortogrficas equivocadas. Sua anlise poderia ter seguido a ordem apresentada na webquest.
12937,O trabalho apresenta trechos copiados literalmente da internet e outros bastante confusos. Alm disso; o grupo no discute com detalhes a realidade da ensino de produo textual na escola observada. Destaco tambm que os estudantes s observaram 6 horas-aula quando deveriam ter acompanhado 15 horas no total.
12940,O trabalho apresenta trechos copiados literalmente de captulos da disciplina Prtica V. Alm disso; o grupo poderia ter produzido um melhor artigo; caso expusesse e analisasse criticamente a realidade das escolas observadas.
12942,Trabalho razovel. A anlise da realidade de sala de aula deveria ter sido feita de forma mais profundada. Alm disso; no apresentou a ficha comprobatria das observaes realizadas.
12943,Bom trabalho; mas o grupo s observou 8 horas-aula. Nesta disciplina; obrigatria a realizao de 15 horas de atividades prticas (seja de observao ou regncia).
12944,O trabalho no possui uma estrutura de artigo de opinio. Alm disso; o texto apresenta diversos trechos fragmentados e a anlise sobre a realidade do ensino de escrita na escola ficou muito superficial.
12945,Bom trabalho; mas o texto no possui a estrutura de um artigo de opinio.
12948,timo trabalho: h uma boa anlise da realidade das escolas e o texto atendeu estrutura do artigo de opinio.
12949,Bom trabalho; mas o grupo s observou 10 horas-aula. Nesta disciplina; obrigatria a realizao de 15 horas de atividades prticas (seja de observao ou regncia).
12950,O texto no apresenta a estrutura de um artigo de opinio. Alm disso; possui diversos e frequentes trechos fragmentados que necessitariam de uma reviso cuidadosa. Faltou tambm anexar a ficha comprobatria das observaes.
12951,Nesta webquest; voc discute o ensino de gramtica; mas no atendeu ao que foi solicitado para esta atividade. Deveria ter observado 15 horas-aula em escolas pblica e privada e produzido um artigo de opinio no qual voc analisasse a realidade do ensino de escrita.
12953,O trabalho apresenta trechos copiados literalmente de captulos da disciplina Prtica V. Alm disso; o grupo poderia ter produzido um melhor artigo; caso expusesse e analisasse criticamente a realidade das escolas observadas.
12956,Foge s normas da ABNT. Ver capa; folha de rosto e ltima pgina no campo das referncias. No fez a anlise de todas as imagens e no aprofundou a discusso terica que estudamos ao longo da disciplina.
12959,Encontrei uns pequenos trechos de seu trabalho na internet. Utilize esses trechos apenas em forma de citao para evitar a caracterstica de plgio. Lembre-se de justificar seu texto para que fique de acordo com as normas da ABNT.
12960,Seu trabalho no est de acordo com o solicitado.
12962,"Anlise deixa a desejar pois no faz a leitura de todas as imagens de forma pontual; como foram elencadas. Dizer apenas que ""Nas imagens 1-4;observamos que no existe aquilo que se possa chamar de processo avaliativo\"" no suficiente. "
12964,Encontrei uns pequenos trechos de seu trabalho na internet. Utilize esses trechos apenas em forma de citao para evitar a caracterstica de plgio.
12972,A paginao deve iniciar na introduo; aps os elementos pr-textuais. Fugiu totalmente proposta. Fez descrio do filme Oclube do imperador.
12973,Precisava dar um enfoque mais direto sobre as Correntes Filosficas.
12976,O trabalho apresenta trechos copiados literalmente de captulos da disciplina Prtica V. Alm disso; o grupo poderia ter produzido um melhor artigo; caso expusesse e analisasse criticamente a realidade das escolas observadas.
12978,Boa discusso sobre a temtica do trabalho. Entretanto; o texto no apresenta a estrutura esperada para um artigo de opinio.
12980,O trabalho apresenta diversos problemas no emprego dos sinais de pontuao. Entretanto; de uma maneira geral; o trabalho ficou razovel. Poderia ter ficado melhor; se tivesse mais prximo da estrutura do artigo de opinio.
12991,Vocs discutiram o ensino de lngua portuguesa; mas no fizeram o que foi solicitado para esta webquest. Deveriam ter produzido um artigo de opinio para discutir o ensino de escrita a partir da observao de aulas de portugus em escolas pblica e privada.
12992,Bom trabalho; mas o grupo s observou 8 horas-aula. Nesta disciplina; obrigatria a realizao de 15 horas de atividades prticas (seja de observao ou regncia).
12993,O trabalho no possui estrutura de artigo de opinio. Alm disso; faltou uma discusso crtica sobre as atividades de escrita na escola. O grupo no apresentou a ficha comprobatria das observaes.
12996,O grupo poderia ter feito uma anlise mais aprofundada sobre a realidade do ensino de escrita nas escolas observadas.
12997,O trabalho apresenta diversos e graves problemas lingusticos que prejudicam a organizao dos enunciados do texto. Entretanto; o grupo realizou uma abordagem crtica da realidade da escola observada.
12998,Bom trabalho; mas o grupo s observou 10 horas-aula. Nesta disciplina; obrigatria a realizao de 15 horas de atividades prticas (seja de observao ou regncia).
13000,O trabalho apresenta uma discusso sobre a realidade do ensino de produo de texto; mas no possui a estrutura de um artigo de opinio.
13001,O trabalho no apresenta a estrutura de um artigo de opinio; mas faz alguma discusso sobre o ensino de escrita na escola (pblica e particular). Faltou anexar a ficha comprobatria das observaes.
13002,O trabalho apresenta diversos problemas de pontuao; com vrios perodos desorganizados. Seria importante sempre revisar o texto antes de public-lo. Alm disso; voc poderiam ter discutido melhor as diferenas sobre o ensino de produo de texto nas escolas pblica e privada; a partir das observaes que realizaram.
13005,Trabalho razovel. A anlise da realidade de sala de aula deveria ter sido feita de forma mais profundada. Alm disso; no apresentou a ficha comprobatria das observaes realizadas.
13008,Boa discusso sobre a temtica do trabalho. Entretanto; o texto no apresenta a estrutura esperada para um artigo de opinio.
13009,O trabalho no apresenta a estrutura de artigo de opinio; mas analisa o trabalho da produo de texto em escolas pblicas e particulares.
13011,O grupo poderia ter feito uma anlise mais aprofundada sobre a realidade do ensino de escrita nas escolas observadas.
13014,A estrutura do texto no atende ao esperado para um artigo de opinio. Alm disso; a produo escrita de vocs apresenta diversos trechos confusos. Vale destacar ainda que no houve a comprovao das 15 horas-aulas que deveriam ser observadas. Pelo relato do texto; houve observao apenas no dia 20/11.
13015,O trabalho apresenta uma discusso sobre a realidade do ensino de produo de texto; mas no possui a estrutura de um artigo de opinio.
13016,Faltou uma anlise crtica e mais detalhada sobre o ensino de produo de texto na escola. Alm disso; o grupo observou apenas 9 horas-aula; quando o total obrigatrio exigido pela disciplina de Prtica V de 15 horas-aulas.
13017,O artigo de opinio no apresenta a estrutura esperada para esse tipo de gnero textual. Mas; de uma maneira geral; o trabalho revela uma anlise crtica das atividades de produo de texto nas escolas pblicas e privadas.
13027,Encontrei os trechos do seu trabalho em vrios sites da internet. Lembre-se sempre de elaborar seus prprios trabalhos e utilizar trechos de outros autores apenas em forma de citao.
13037,Encontrei os trechos do seu trabalho em vrios sites da internet. Lembre-se sempre de elaborar seus prprios trabalhos e utilizar trechos de outros autores apenas em forma de citao. Faltaram algumas partes solicitadas no trabalho.
13038,Gostei da entrevista; porm voc deveria ter feito um texto dissertativo e incluir os dados da entrevista. Tambm lembre-se de formatar os trabalhos de acordo com as normas da ABNT.
13039,Leituras equivocadas das imagens. A leitura e anlise das imagens no contemplou a todas as apresentadas para desenvolvimento da avaliao.
13043,Voc elaborou seu prprio texto; porm faltaram capa; contracapa; dentre outras partes solicitadas no trabalho; alm de no haver formatao correta de acordo com as normas da ABNT.
13096,Caro aluno. infelizmente voc no se refere ao vdeo; at d a impresso de que no o assistiu; o que empobrece sua tarefa. Esta ficou incompleta. Veja o detalhamento das orientaes sobre a Tarefa no Item PROCESSO/item 4. A pontuao que voc recebe o reconhecimento sua elaborao do texto que voc elaborou; sem refernia aos aspectos que deveriam ter sido observados no VDEO.
13097,Caros alunos. Apesar de vocs fazerem referncias ao vdeo; sinto falta de um detalhamento maior das diversas situaes mostradas no Vdeo;: dinmicas utilizadas na interao dos alunos com os colegas; com os professores;com a famlia;parceria desta com a escola; estratgias utilizadas pelos professores para promover a aprendizagem; etc. O depoimento de alguns desses personagens enriqueceriam muito o trabalho de vocs. Mas; a teorizao est boa; da a atribuio da nota 2;0.
13098,Cara aluna. Pela ausncia de refernciaao VDEO; posso concluir que voc no o assistiu. Voc produziu um texto voltado para incluso; adaptaes curriculares e remoo de barreiras. texto interessante.Mas; como voc no comenta o vdeo; a TAREFA desta WEBQUET deixou de ser cumprida.; apesar das orientaes detalhadas por mim fornecidas a respeito de como o aluno deveria proceder para fazer a Tarefa. Pelo texto produzido voc alcanou 1;5.
13099,Veja comentrio que enderecei a Amanda Rita.
13102,Oi Layanne; o texto est bom; faltou exemplificao e/ou demonstrao nas obras. abraos; Jairo
13103,Oi Leandro; a idia central de seu texto boa; mas faltou desenvolv-la de forma organizada e coerente. abraos; Jairo
13104,Oi Leonires; o texto est de acordo com a proposta; ok. abraos; Jairo
13105,Oi Levy; ao texto falta maior desenvolvimento; as referncias aos livros de Linda Hutcheon e R. Schwartz no se justificam no seu texto. abraos; Jairo
13106,Oi Lvia; a terceira parte de seu texto; que deveria ser a mais importante; ficou muito breve; precisava maior aprofundamento. abraos; Jairo
13107,Oi Lucimere; texto muito breve; com pouco domnio dos conceitos abordados. abraos; Jairo
13108,Oi Macilene; faltou maior desenvolvimento ao texto. as referncias tambm no condizem com o texto. abraos; Jairo
13109,Oi Maria; seu texto est parcial; praticamente s trata de Machado....faltou Lima Barreto; tambm faltam as referncias. abraos; Jairo
13110,Oi Maria do Carmo; a webquest est boa; faltou apenas maior exemplificaao e demonstrao na obra. abraos; Jairo
13111,Oi Maria das Graas; seu texto est muito breve; sem domnio dos conceitos necessrios; sem demonstrao; e como nica referncia o prprio livro texto. abraos; Jairo
13112,Oi Sueli; seu texto est muito breve; sem domnio dos conceitos necessrios; sem demonstrao; e como nica referncia o prprio livro texto. abraos; Jairo
13113,Oi Maria de Ftima; faltou maior desenvolvimento do tema. abraos; Jairo
13114,Oi Maria do Socorro; faltou maior desenvolvimento ao texto; demonstrao e exemplificao nas obras. abraos; Jairo
13116,Oi Maria Vanderlucia; faltou maior desenvolvimento introduo e concluso. abraos; Jairo
13117,Oi Marlia; o texto est bom; embora a referncia a Gai 2008 no esteja discriminada nas referncias. abraos; Jairo
13118,Oi Martina; texto muito breve que no d conta de toda a amplitude do tema. abraos; Jairo
13119,Oi Milena; introduo sem contedo; portanto; dispensvel; desenvolvimento com pouco domnio dos conceitos; evite terminar texto com referncias de outros; deve-se terminar com nossas prprias palavras. Faltou concluso. abraos; Jairo
13120,Seu texto est bom; porm no cumpriu a quantidade solicitada de laudas. Preste mais ateno na formatao de acordo com a ABNT.
13121,"Caros alunos de Cabrob. Uma pena vocs terem restringido a explorao do Vdeo. Ele era o material de estudo; como vocs podem conferir em \""TAREFA\""; conforme t explicado no item chamado PROCESSO; que d todas as orientaes. Porm; vocs fizeram breves referncias ao Vdeo; com discusso terica; Gostaria de dizer - por favor; no fiquem chocados - que s amor no basta: preciso compromisso com educao inclusiva e o. com seu agente principal: o aluno Mas; vocs fizeram por valer 2;0. Parabns! "
13122,Seu texto est bom; porm no cumpriu a quantidade solicitada de laudas. Preste mais ateno na formatao de acordo com a ABNT.
13123,Apesar de muito preocupados com aspectos legais do processo inclusivo; a prioridade deveria ser educacional; haja vista a natureza do Vdeo - vocs fizeram um trabalho que faz jus aos pontos obtidos: 2;5.
13124,Comentrio j feito. V. Ana Elizabete
13130,Voc elaborou seu prprio texto; porm faltaram partes solicitadas no trabalho; alm de no haver formatao correta de acordo com as normas da ABNT e voc no cumpriu a quantidade solicitada de laudas .
13134,Seu trabalho cumpriu com os requisitos solicitados; mas indico que observe mais a questo da formatao de acordo com as normas da ABNT; poderia apenas ter ampliado mais com dados captados nas entrevista.
13135,Seu trabalho cumpriu com os requisitos solicitados; mas indico que observe mais a questo da formatao de acordo com as normas da ABNT; poderia apenas ter ampliado mais com dados captados nas entrevista.
13145,Encontrei os trechos do seu trabalho em vrios sites da internet. Lembre-se sempre de elaborar seus prprios trabalhos e utilizar trechos de outros autores apenas em forma de citao
13151,Seu trabalho foi bem elaborado; porm no encontrei traos das entrevistas solicitadas.
13190,Encontrei quase todo de seu trabalho na internet. Utilize esses trechos apenas em forma de citao para evitar a caracterstica de plgio. Voc no cumpriu com o limite mnimo de laudas solicitados.
13215,Encontrei quase todo de seu trabalho na internet. Utilize esses trechos apenas em forma de citao para evitar a caracterstica de plgio. Indico que observe mais a questo da formatao de acordo com as normas da ABNT
13218,Encontrei os trechos do seu trabalho em vrios sites da internet. Lembre-se sempre de elaborar seus prprios trabalhos e utilizar trechos de outros autores apenas em forma de citao.
13220,Seu texto est bom; porm no cumpriu a quantidade solicitada de laudas. Preste mais ateno na formatao de acordo com a ABNT
13224,Encontrei os trechos do seu trabalho em vrios sites da internet. Lembre-se sempre de elaborar seus prprios trabalhos e utilizar trechos de outros autores apenas em forma de citao
13229,O trabalho est com o nome do professor Pedro Falco.
13233,Seu texto est bom; porm faltaram algumas partes que foram solicitadas; alm de que voc deve formatar seu trabalho sempre com as normas da ABNT.
13237,Encontrei os trechos do seu trabalho em vrios sites da internet. Lembre-se sempre de elaborar seus prprios trabalhos e utilizar trechos de outros autores apenas em forma de citao.
13254,Encontrei uns pequenos trechos de seu trabalho na internet. Utilize esses trechos apenas em forma de citao para evitar a caracterstica de plgio. As entrevistas deveriam ser feitas por voc.
13271,Encontrei uns pequenos trechos de seu trabalho na internet. Utilize esses trechos apenas em forma de citao para evitar a caracterstica de plgio.
13275,O trabalho de vocs cumpriu com o solicitado; porm peo que atentem mais para a concordncia do seu texto e para a formatao segundo as normas da ABNT.
13279,O trabalho de vocs cumpriu com o solicitado; porm senti falta da concluso.
13281,Encontrei uns pequenos trechos de seu trabalho na internet. Utilize esses trechos apenas em forma de citao para evitar a caracterstica de plgio. Indico que observe mais a questo da formatao de acordo com as normas da ABNT
13284,Voc deveria ter feito um texto dissertativo de duas pginas; as tabelas deveriam vir apenas como anexo. Observe melhor as normas da ABNT.
13293,Seu trabalho no est de acordo com o solicitado.
13295,Seu trabalho no est formatado com as normas da ABNT; alm de eu ter encontrado alguns trechos dele na internet. Use trechos assim apenas em forma de citao.
13317,No encontrei traos da entrevista solicitada e voc no cumpriu o limite mnimo de laudas.
13325,Encontrei alguns trechos de seu trabalho na internet; utilize esses trechos apenas em forma de citao para evitar a caracterstica de plgio. Faltaram algumas etapas solicitadas.
13328,"Caros alunos. Lendo o trabalho percebi que vocs no fizeram a Tarefa proposta nesta 2 Webquest: assistir ao vdeo e coment-lo. Vocs colocam como ttulo do trabalho \""Narrativas sobre incluso escolar\"" e falam o tempo todo em incluso social; e a conceituam como introduo de pessoas; (?!) e pincelam algumas abordagens sobre incluso escolar. "
13329,Vocs fizeram um bom trabalho. Parabns!
13333,Layane e Levi; parabns pelo excelente trabalho. Espero que ele contribua para a prtica docente de vocs.
13336,"Caras alunas. Vocs fizeram um trabalho bom; porm um tanto resumido; considerando os vrios aspectos contidos no Vdeo. No 1 pargrafo vocs dizem que \""a incluso social uma das dimenses da incluso escolar.\"" Mas; o contrrio : a incluso escolar uma das dimenses da incluso social (macro)! Espero que o Vdeo tenha dado uma boa contribuio para o aprendizado de vocs nesta disciplina. abrao "
13365,Oi Nathalia; a webquest est boa; faltou um pouco mais de demonstrao nas obras. abraos; Jairo
13366,OI Patrcia faltou um pouco mai de demonstrao e exemplificao nas prprias obras. A referncia ao livro de Linda Hutcheon no se justifica no seu texto. abraos; Jairo
13367,Oi Patrcia; faltou demonstrar os conceitos com exemplos das prprias obras; o tema da ironia foi tratado de forma muito genrica. faltou tambm referncias. abraos; Jairo
13368,Oi Rafaely; faltou demonstrao e exemplificao da ironia nas prprias obras; o tema ficou um pouco genrico no seu texto. abraos; Jairo
